idGrasa,Grado NLGI Consistencia,Viscosidad del Aceite Base a 40 °C,Punto de Gota °C,"Punto de Soldadura Cuatro Bolas, kgf",Temperatura de Servicio °C min,Temperatura de Servicio °C max,Penetracion de Cono a 25 °C 0.1mm min,Penetracion de Cono a 25 °C 0.1mm max,Estabilidad Mecánica % min,Estabilidad Mecánica % max,Resistencia al Lavado por Agua a 80 °C % min,Resistencia al Lavado por Agua a 80 °C % max
599,2.1362346215920147,52.035942515702004,220.6847409204394,275.4693647601356,-7.322570417092162,131.86156427802464,267.22054903086087,292.8380016429404,0.831963825398732,11.913339488360027,1.9840948120160005,4.4457351226274975
600,1.7796690745335577,432.7589410889622,230.77302537794634,318.933210522109,1.9717101776145718,154.04817600771338,314.5306766791551,337.4626197254152,3.405114681362009,4.9821247118614105,1.1362022792408184,1.3738034903619398
602,2.254040310824537,55.14135252900883,270.28898149217645,345.2670827700357,-7.2790010913529635,135.98452585022622,298.7641735339657,301.55366711989,3.3360897517635206,7.9298177103396865,2.073780314268998,3.684374148055564
603,1.334031444516099,284.6149208469035,310.792545986792,500.95902546342495,-7.017136073032315,191.81488783686677,281.91944221155626,282.91207650485853,6.300075085606295,5.076832753996314,3.1395916694440156,2.894617923858834
604,2.9299730582707495,51.849384328952,303.7008519933431,282.53179106636287,-0.5899803883477794,175.9934264881528,236.29712360261885,264.73061185696014,0.06529582628987907,8.423082629550066,0.709540757995337,4.521519236276298
605,0.21804357132004837,561.4111682668055,206.64816693128003,442.46863134873576,-27.4258612000477,93.01460098850644,355.96693714815007,353.6281525083087,6.312654089413335,3.0497843787710317,2.89378744870359,2.5978951237178878
606,0.8953595457819685,254.6110007414177,210.54176392516925,297.8861151871913,-6.982195924697319,149.93883905100566,345.4322162880094,411.5353243560652,3.0083637064882174,5.307911666449551,0.9514792170497197,1.6342418519969861
607,0.5410327754914759,44.79945380074889,261.3513658263453,282.8194057967238,-32.57771578808173,110.20095394011891,321.5962750744457,362.5764536651663,5.351949998739768,7.569201650180599,1.4009729005783402,2.1734655445874105
609,2.8218185009582255,70.5233009889829,297.47801841229443,250.62991176766323,-3.339880494199292,182.74683199596333,270.1262226172172,279.26375931315323,3.205116078591984,5.215210594122242,2.9694663395923864,3.2114095498452575
610,1.1348282994432348,611.3356895211487,281.29743492707854,522.3253704864297,-11.701479634394083,124.34438153520696,290.25567335441656,330.0436972825308,3.77365626367122,6.4698137343664825,2.9173871481483227,3.375682729523106
612,2.2947574853775508,109.74392509439286,270.0648699699392,366.56824006155875,2.920722751219067,167.39739022349568,278.54575149878815,293.2664298429295,5.6903389576838235,12.716169117744371,2.212436852934787,3.5446175288709627
613,2.2515151280770045,558.1420945605225,220.44452791158545,716.8497102268134,-15.054942552047628,101.60751178221302,265.3306406234004,278.7018891517186,7.346168515123157,6.431054867974508,3.478648851097339,2.938188784999169
614,2.8647675530660885,130.16650095868954,264.2335867994828,255.8558724759353,-2.747225893547629,170.11034187941428,259.06468671348085,266.3837599902756,1.4047632153734289,1.5195415295197536,2.0357873150271906,2.5989210660930238
615,0.7462586648886642,460.437823730593,267.0767760874937,644.6807527370063,-7.227087101067777,160.47461077147574,329.36842876243077,340.8466588109513,7.105334411407895,5.276102599532643,2.8909285283480077,2.475158092063287
616,2.500004770295262,154.03140720777873,325.9884847075132,321.93222496371135,-0.3326152276585148,208.3343630292903,272.68094996148784,286.6336296517891,0.3808941531035286,6.056659844240507,1.6973792983829066,3.659407736998908
618,1.3940487868556146,122.86081287967914,260.067574136294,268.13074017710153,-8.421509824024138,126.52883634604441,323.9585060984176,339.34105610342715,5.964195590680119,8.342303746565996,2.5295415682230704,2.946698270640865
619,1.2323137935328274,63.65799226247498,268.73166738661087,250.7749835628588,-7.666509540158977,171.07697680787348,307.48815413855846,309.39678506825476,2.779061689521521,8.897596075852372,2.5735933532498807,4.505695999585509
621,2.1484106441466753,934.254800034236,311.89776189690167,677.5333221602191,3.0242314367282574,196.1541058886034,263.4504280873161,256.25606116208087,7.482206883401169,6.279685883934259,1.9431471567506813,1.2404232896094414
622,0.2549050490307403,503.5060173744655,207.0397783894912,360.3785730714783,-14.852807067109737,114.29151567727126,368.51466708940546,448.9982506920037,7.359344592010782,10.254510432418954,3.3144516954486476,4.296647941902176
624,1.592424274417322,695.5772744512617,287.03893092902274,554.3702539612759,-5.839556877919421,178.42002625525834,326.06584215048105,299.6266903641214,8.1981884425936,5.064377997637328,2.024125513392929,1.445546200181416
625,0.15607402917467272,608.8929164141373,203.76574498145646,261.2527757674112,-20.821074714263812,138.83934805437354,342.5945002329697,401.45370481679635,7.5529959186588265,1.8768908679355083,2.5545197779909055,1.9123152633395075
626,1.4986490077247434,55.178839381909086,320.4310901048286,512.2346032876495,-19.544653004335828,141.40871011978837,281.4045847024525,290.7951303382312,7.218514721195145,5.474282024438455,3.8530369871257806,3.738421805500277
627,1.558000475160978,214.57231668155293,180.55299209419852,250.44106094570688,-3.947927203442596,158.02770275898897,299.95362368554345,293.82078914410954,1.7262023307295928,3.2525497058799404,1.6655727838197523,2.3407317102599965
628,2.498033549663116,47.78134820047393,251.942578329344,263.4375621986902,-6.803342627386169,146.16341436238773,270.5515274912759,281.5234893795738,1.2437547276892698,10.029921651214437,3.4667807197453713,5.748261656032289
630,2.700863846785952,53.60473421398626,253.11602797403364,251.54069479102688,-17.286785608015087,171.87538711857843,222.25580177074545,242.088115448981,0.6674741761516021,4.195721992448922,0.6781602943075029,2.3458001423752286
631,1.6899626449405731,1156.7833887360234,267.7571270890886,734.7225070000378,5.0973148798344425,212.03605190251798,284.1310381549756,267.24935946633025,9.605571804383754,3.476133271655721,1.854030914055595,0.5530891196264223
632,1.7021917860570903,139.33682435127145,278.04867222916266,379.92036478731904,-15.624348352630602,110.78113982171257,289.9127409221245,308.16698315769696,7.279491203304383,7.888746268717351,3.7664584277137347,3.6679069718994146
633,2.6333489763352116,83.89328848104174,253.60345455622246,255.47136368532372,-7.889555517084457,169.8324903612943,230.09314479250168,249.77207829721928,0.3369171189470741,6.104092874010086,0.2702486062339884,2.391359838832732
634,0.8735596135368904,648.8803834354203,259.21824285338835,283.5426869901569,5.676017112741842,249.3684990114375,315.976854918838,300.5707408168155,2.0304658590032987,7.521840141836779,1.6665312443393212,3.2486628028536346
635,2.354507720574422,287.9990676958758,338.60646851089734,449.92129091593165,-11.603016910109538,174.353652527377,256.63399216054364,292.43616832734733,0.5079202155326858,8.283534666483442,2.9071997272790506,4.80162019932708
636,0.24190356531555457,1425.5027862601016,215.80308537519514,308.0729938695571,-12.70443221422795,156.00247763402027,337.8835162934752,363.9060734547219,2.5894694438302928,3.916935519681742,0.06698118812339571,0.5698232444705771
637,1.923052809287788,703.7108661724178,205.3356108348351,370.144234197395,-18.154221400117496,87.9007256779981,278.8719010898674,286.1611058020548,10.092567365836075,5.730860667632802,5.088190462153322,3.641333206572291
638,0.3870818851939446,41.36277556277207,230.5242606501787,262.2884951852098,-22.699974600665218,139.53692008436605,363.9782154332854,418.51300393581585,1.6611521635419573,10.897054436516626,2.6169917040379578,5.327602650929567
639,0.18167590856033833,146.82523968165106,297.78932961099565,292.2260014346323,-3.242940418559197,196.3556353948941,302.09336430861237,303.2377092756126,2.31051344161148,5.553713133363252,1.250710311288327,2.188455831464585
640,1.8022981245617713,106.06167171138378,277.3424500763174,507.74168843565144,-23.507513875285078,98.31521523504009,288.4253386476128,305.1922686490581,3.6926836858192886,7.419566798637829,2.5792569082603714,3.3898379967623886
641,0.46934763249656264,221.61235134926613,242.62265973636454,372.9198570736902,-33.2510607541292,106.55751925825555,331.6526034852991,340.2516035877705,3.6990373129825387,0.7502640397392186,2.9015028104070475,2.983091353415161
643,1.2894883815881095,599.0012348087755,307.51537969855383,885.5818679018855,2.1397566735923412,193.627875949725,285.2464092720911,270.61606428846767,3.2621970839934913,4.140964126549644,1.595046624353133,1.5939862561499731
644,0.7893464008272919,216.86826370203315,196.5060500464821,570.2422970288733,-18.438695173259827,167.89252220527712,307.6287505670024,302.1227957917937,2.289740088856407,3.5918133636119434,0.4173452827215216,1.313840433645546
645,1.5905053016689759,560.6866094606162,248.4986650068969,459.79219836023816,-18.101659932786855,137.25504313790736,304.49300010153905,303.0608377630678,4.907549520099902,3.9885622820373126,3.7347366673066134,3.6898783561329855
646,0.941235565183955,99.0810486385592,215.2515574513214,710.1300811003969,-10.221157085861083,129.08252610308583,314.6344542208603,307.55206971950895,7.220897242515038,12.147472623496437,1.3763117728303231,2.595228644642407
648,0.9615798685683083,97.23967013232436,243.54279363179322,404.89038057415064,-1.9154713031233683,126.68282371408945,343.8941284043198,360.69553095875216,3.903893409572505,8.44829363894046,3.0742421772639115,4.227338678269632
649,1.472688985798873,951.8899423687539,292.0160911129639,455.0709557196001,0.5046205848857888,167.743826548575,308.9459024353912,303.5858768597677,5.061759383563513,1.7794664813545111,1.9510656240018536,0.8603979226218732
650,2.3952614914867896,96.55469941069555,271.1125479088539,351.95720277724814,-2.028976258342148,147.13014065211,251.6054383943179,258.7598158550955,2.8172417261617015,4.047133644852566,3.1591015056656713,3.62659107109826
651,1.863703479867664,172.68916911344877,238.34455812299424,303.35820054254737,-10.364192936345038,151.42356056238253,300.55031039451455,295.07835655356126,5.21679101826905,4.607519002454153,2.2640915701796698,2.4415289383070147
653,1.0849247869457805,396.0072232287081,237.0972476626047,500.01106198238966,-12.81640299767485,164.12669892066015,319.31365794641493,304.23209709250517,5.381491539780265,5.061764799823801,3.0572112086255747,3.2418614242760286
655,0.29846194381381075,1087.4946944251433,249.7999386642504,397.9304761880238,-9.679172318573475,131.18129284436398,359.5596174473993,417.74970406290413,10.253479166999941,4.970831759903973,5.144925322482434,3.9492132986640076
657,0.6320605790934883,385.7245899588683,304.31562492476644,332.28011702635024,-4.5640667016712655,184.95881354518917,332.5749653138368,330.16286265403664,1.0833309009403131,3.1474248676971426,0.9469609248223414,1.9594499165040644
658,0.39375442595086163,654.2823121250842,198.20088657595807,383.06371175793294,-7.274801818742542,150.0330595302939,319.9468270627244,303.468377272619,10.438898798090369,5.987341329532475,4.562310987815936,3.218390408908679
659,0.8181529416332918,619.2213472496617,273.1509436300831,699.5956610944847,-13.890586368931164,130.23701523327574,318.42480979349625,316.4268514754308,5.980445162850959,3.504261469089312,1.6514113242679977,1.3276447392344999
660,0.5863334744249822,869.661402476544,284.79720826646997,893.3876506960357,-15.199179880892917,104.40072783300401,310.2559943805183,309.1078260518446,10.59663786944876,2.9413396467142237,3.6844799299363684,1.7145034033312134
661,2.0670156584319974,2308.222838513677,259.9152845663158,873.6971812638596,1.3085085683301756,114.97147420968864,286.98285153002166,283.45083463104015,6.1736377706494165,5.7143735214171745,0.6556697519820127,0.41396863476986256
662,1.2718507933911414,48.592285746410084,273.0394065778929,294.03933373230643,-21.543117679092223,119.5832320710181,296.3317603967943,330.45760881057646,1.8755957009503068,5.280908015914469,1.1037651095010195,2.725253064525316
665,2.8291327775610506,184.657502353871,263.07761453160043,319.3930765414742,-19.065188610792934,132.4354108313984,228.2451389270479,259.18404720690665,2.571798053713631,3.9658942678334137,1.9982905991678133,2.350293767084788
667,0.8874588133647032,574.2121414476727,253.76578018253434,800.5064674522421,-19.148827960085804,95.17182426137414,325.7008392501088,331.47391328152565,7.400155355183573,4.101091414906894,2.045068118539879,1.679528567055862
670,2.2860216500168558,371.3302561305953,316.20855084375205,570.0856050787567,-15.823967767458562,129.18246550200274,263.4295652679246,275.193147020091,6.7041798400518395,8.31528205920537,3.269663653512951,3.2118334882880943
671,2.183211570076722,271.3480130707069,271.22200589112475,342.5581627079366,-12.22404477641092,151.5752586256207,266.2374049002787,268.35042041498974,4.504560761133473,6.5081266939392615,2.361200443224416,3.1384816272794307
672,2.401000697890937,340.8406309535306,275.27665943218545,319.80211545060547,-10.827721680524842,141.30283287902228,272.00504789168247,273.6186946459493,0.5513209814273203,2.073406923850158,0.2929299827467844,1.5295977010671642
673,2.2086160938438533,833.5143096139844,291.99393262705667,759.9521194048291,-8.97721729425717,115.829861540087,298.4836481558459,291.9584791142104,5.300942250542447,2.9998464282949726,0.7530602218707416,0.30641883279138193
674,2.399596216363186,152.91670014817612,254.7781876382599,468.0634857321588,-9.746606104176632,116.75356903620848,301.7987399043766,297.8406471895357,6.357977929982993,3.997817449349983,4.132805505267569,3.8110751134865843
675,2.9291720753668224,96.80791895059826,277.6830858380579,251.1101551727246,7.654679592696585,232.24490864720042,229.0059706759051,226.96217070477917,1.8350708678365173,4.424472887138035,2.170753722687294,2.728523990229414
677,1.9107289335353848,478.819605027001,287.95293291158293,600.5870310772633,-3.9936247267567992,190.71482001318367,317.1593392729278,301.39486524800304,2.41592606874823,2.970837680450851,0.6632585366753145,1.126454879025481
678,2.596424380864035,372.7900511843206,298.46610142458223,588.1419189033478,-3.7624598771605378,172.10064417290533,243.723638427607,247.58848650657086,9.779322183844045,3.3529312681634136,3.2673285023121643,1.8792708567957317
679,0.8634289503838888,266.211195254924,224.80295214939522,257.1439521704094,-8.822169501838886,163.36523645717975,296.984770338734,299.9351146621936,2.764479478794783,4.392715884158389,2.3222516373967608,2.798670068370582
681,1.9958477998477124,410.77273102021866,310.14085585505927,416.71902531579906,-22.080885145230198,102.28440108420243,275.9667028962295,309.983393438471,2.1878179029619553,10.57314615714897,2.3124330490280856,3.9954652038732412
682,1.7708362151501373,92.59393683603003,248.3528093376871,330.6613611380079,-18.02745649192321,126.71106140631008,280.17811981492616,299.79228938955373,1.0057453983140872,9.248578792010461,1.3292047977949728,3.8265596993431465
684,2.2143926282359083,171.415681488992,263.21192923326726,369.4116581807456,-5.530358756298028,161.4306859495857,256.3601456229217,253.50976444473966,2.611082091382542,0.612958146013006,1.0461325801844157,0.7698506361837374
687,1.8141407541925325,63.15895731880471,337.5412387986353,280.4317661428555,-23.69517924092337,168.77282847467342,248.18467515250342,294.1940808309427,0.3464066341520837,10.755265624649795,1.701535697150437,4.9342970161923985
688,0.7362904774306922,733.2175241391299,274.97145771699047,659.7626592736898,-9.214125576882353,109.73436354548731,318.34227022284034,350.52686780944225,7.313540939352304,8.486359942608184,2.2820571319009866,2.0600646199754085
689,2.74281695405163,350.28162683178914,287.44176747300787,805.7834125306117,-6.917059423308505,156.45576495881508,260.7543352811261,243.99760397900286,9.287258621916047,1.7685826363423143,3.265474871579204,1.8352575437937222
690,0.2623281479117434,1029.8354374410908,298.23115594553747,611.6420219034908,6.234906056073051,225.05314190855196,308.69567236915,307.10384776969363,3.3253609078174167,4.571167219929106,0.06419158559798177,0.8399774319132092
692,1.9415947859955218,504.63086599680656,280.8533104576902,779.2981249863526,-10.664380939574425,85.14824403200711,301.7714182284917,298.3296065792126,10.291386134409008,0.48906484867773425,4.217195826369119,1.9379608007815072
693,2.3782057894903925,1443.1335228509931,237.56668340054716,413.71110688776514,3.635783107364272,165.3717291275919,300.8684725600118,284.43444922025367,6.828595009151613,0.8911777066793309,3.3219257375647837,1.9497225471590025
694,1.7336281129127533,482.417828511947,277.2610572685054,507.982828783244,-12.345345107473076,109.88873663571117,274.7622164701354,290.7851855681816,2.905847112067256,5.527815678589978,2.174315004024176,2.720347087689463
697,0.21334912224935154,278.7824273725351,299.26716884513974,620.3152377621266,-26.48661467271607,141.56239618305068,307.47088625510463,321.4612694149139,3.0148503555543806,3.9481364997358805,1.8930742904273385,2.3111134069157044
698,2.6340343053065514,61.05929741448767,276.3326385621456,285.9421126999812,-3.758402695297338,150.7421548960294,237.9836815020625,272.5425409870781,0.3382366963464345,5.4999820802991986,0.5832270080044004,2.6061438423076115
699,2.3177283187538253,44.139275596866185,292.0532939193463,282.74541703024147,-15.401679135735638,165.1521491409813,273.947649247974,291.87591781164855,0.7971174233885208,6.3289061094780195,1.9405445392621958,3.8803870341312754
701,2.692130943013206,340.0462492803,297.19682306178004,528.7594082364175,-6.631151688310322,170.6226798247558,255.42339084203257,257.4831596318319,4.661540642644482,5.150445763644727,1.9926023089453802,1.9007530987740173
702,0.9307675862799689,315.41869774968836,214.3691267064837,280.81969217154494,-2.857568811643141,161.9030808442568,334.1152311936165,329.5863187141445,6.36198269568546,5.362892380508352,1.2311227814219392,1.2734581918955645
703,1.1966182058391839,436.9408846951262,254.23578207288332,698.3314992098051,-8.65691503336068,134.98516106324874,280.5463212598481,292.1644519999528,6.132648559361827,6.93871822074836,1.249050299828621,1.7974260142379659
704,2.70375584824143,318.4349432945001,291.07626793854035,546.3914772408319,-1.409171461511054,155.00305717528644,258.3190249010386,247.68323194396643,9.620098178742357,3.5006292243357304,3.552606750961945,2.3949908334172303
705,2.2637104946707836,45.99646143728785,279.74832394930195,250.163002321697,-5.048359131071241,162.74301621029323,271.80817607973313,296.2005996500421,0.21215766067456565,9.479148739254768,1.7059748341517555,5.228273009682808
706,1.7746288388767577,457.9523444308554,246.57890901209066,254.11838626541956,-9.773411831623857,186.69971420962588,258.34590375875126,283.9360535211913,0.6550989899637893,4.96410879054869,1.9859684943357467,3.0663213142271415
707,0.02075952341296139,1165.998109102415,258.10921031726843,517.3546716238831,-19.59937163505778,161.73615673652102,389.7506567948233,421.9444398677089,5.449755961548975,3.1216474218327517,2.866968028749884,2.7277061035710046
708,1.3296843280836783,1983.9303476504026,335.51009876511864,816.9741036673507,-27.188769499656367,136.094928015522,277.28998065832843,297.219482856041,5.487841758894467,2.0333185465774095,4.8998384367258625,3.558813800038559
709,2.5655556337409533,511.96174624592356,305.0532185334636,596.678304343164,-10.074228404303245,152.4760343352524,278.21780771502995,285.29825301065483,3.9058559319452884,4.123592804615743,1.2890247492029419,1.5608451728377495
710,1.5601238315830985,359.5637421097739,242.81974243140726,332.3524561784859,2.395103472441704,180.15457381065374,296.20837838801754,276.97553129091415,7.415944729899753,3.8800274899360874,2.731525666619963,1.8345407659725472
711,0.7059069722261735,772.7999350792732,299.8993138894292,890.3905012469721,-15.18612620620484,128.534210690131,317.25956078504475,324.85880780503123,1.6022674104512369,1.8108292494875435,0.2396461365445326,0.6779235574522604
714,1.4885419224023066,62.34497137493548,258.9935007191667,340.955111856146,-12.242723767376162,108.2034900839764,291.6441746713203,293.0643224893383,3.9127189202057115,12.016920967338152,2.913432941572255,4.992012061383377
715,1.5904330124821466,857.9247449615198,250.99783718783146,454.00537112917664,-11.582159001424142,129.01218904778455,252.2867682913104,277.32950457984776,6.313843194797357,10.317144586789723,3.9191030924962664,3.981396410054982
716,0.1381288600525079,323.65078316714835,250.73524656015343,673.31404830018,-11.955170329511304,117.4147317176427,354.3840979624459,458.5269268650793,8.913131905147566,6.807639465703119,2.844008199988559,2.32070591964236
717,1.9424510319512127,1208.6826029794156,227.57792436691352,685.4478565539089,-5.150331542509203,102.1805695139766,295.4062512120291,278.82422561837524,10.88347295085467,1.0857143887329181,3.8123583771455873,0.6303105833282114
718,2.9083230370849544,280.9512115781243,277.14758598118135,715.8605825780392,-5.054256899641878,139.48645475254216,246.77135667595616,251.05737545459317,1.8717833123341379,1.0239094082183735,0.010190934121199646,0.39236694540919315
719,0.6481254416870423,97.65389750778172,301.31085288335134,693.1725369302695,-17.48261221547196,150.765211290702,288.2319580078447,298.3246379845972,6.751022748428339,10.283063711007838,3.8555624888008304,4.465524779389087
720,0.18700188195310297,56.22383841744676,228.74041006437696,253.3522676807726,-27.674387176769688,135.21845739596301,358.97996012129977,375.8418415097008,6.547901957706523,3.850293146555776,2.140976603254892,2.2807762981874076
721,0.32525918415858435,132.53707293195004,237.57547826743263,733.6611268519907,-3.5585909204542254,164.51199677543016,318.2349818167882,322.93271330945294,2.393956044514177,6.627949978177359,1.068967219198351,2.7141582322664637
722,2.2319835571376894,945.6183377405015,312.9892440201885,805.6157610875057,-1.1168291021578192,169.2214376113716,293.62999737510063,291.9095793274749,3.914116079201542,3.900658389867374,2.91814299233878,3.0023735790318056
723,1.0450047497700465,185.93979116133843,267.1253264609844,483.02487862328894,1.1799468823784132,187.03833257915153,334.04311318406735,311.74933833270563,6.638379732814782,4.323853881124451,1.3380253629160004,1.454677586334472
724,0.0642998601205842,192.84722479100031,231.1780578312255,696.7753473034237,-22.49787614448703,123.92960373193635,383.03926577777185,393.63115183022353,5.095354732538792,2.665291255017313,3.1119120717008,2.806773601829785
725,0.4321874952991829,184.40462945440783,283.90633134246815,755.6676402034312,-25.758498169218953,110.78924034206204,317.2339980396211,324.48179141305076,6.8210328175672075,7.3102012591523255,4.956004409820222,5.17155025627674
726,2.5248341195440185,194.93941421107124,281.6203104156409,327.4618931416052,-14.126374974860969,163.85663937210455,248.04058001134086,274.27674343725124,0.37122691768913496,5.132449537990603,0.11052994805527705,1.9767904758564638
728,0.6339214110491378,99.41025307722356,226.16561252229238,588.721452916292,-0.03579246123019075,172.80003171887768,327.63930364332646,321.8385977114671,0.9099197121216487,6.237344995471579,0.24448169943002496,2.16069113764978
729,2.9475086921880767,82.46125325696687,308.44257582738385,286.0274783266306,-6.904459010010697,168.65025084516645,228.74191132180857,258.96770095145536,0.4161614666494797,3.0965949526278567,0.11236142592890097,1.785021276500736
730,1.4928133678694584,238.63326040575205,223.1659056704563,298.8654664500256,-15.542809936613011,113.64744045263834,300.6667494001764,303.91927611768136,6.813170192934688,8.313182896561344,4.268454793666774,5.0637692717663665
732,2.361990877366493,97.20207966956428,315.4195812936843,324.82956853120305,-9.885191003602145,193.99334575818762,268.47192991852233,269.074846690979,2.4528418493832795,3.580012215154039,0.8056671764273031,1.0562530157141843
734,1.1416451489062602,737.9504004357298,281.55215298154104,734.3254363961041,-12.136882239880826,140.7803820894618,306.01755585244376,312.9170771346928,4.561330525774633,3.8517280778421736,1.8609415789674753,1.727778970270811
737,0.8095844700355066,595.5789551207204,245.17998295441024,314.723294818192,-7.403085360544797,118.3964329555919,282.9533579111974,297.26095898215476,3.176752421368588,9.026307860796233,2.4772631857810232,3.5670819466122463
738,1.0615688203260518,526.5254760327002,299.0086467867175,575.0658159474444,-4.368073492300333,204.86605022783652,296.523216469722,294.3514579915026,8.586557601169787,8.757629983646492,3.97099223751471,3.600892789841608
739,1.3552003767683547,101.06593231010532,162.6554431095848,252.02628597033888,-4.717266168073895,130.82449939870483,286.8716558061473,296.22329676587185,2.1624891717206096,7.737408737177809,0.9190189022113082,2.3644889569844816
741,2.926739470255824,71.238764282881,293.2169147334573,372.14002732700965,-15.729436538495847,107.73892085978962,227.32282583907676,249.02450113070893,4.803379350165361,7.4014290174914645,2.777895066500539,3.4596381398842437
742,1.413934493697085,81.25827214718225,287.7402333204774,304.95820039279636,-6.1376157668967934,193.3790820241768,291.43593154555015,302.3834972292198,1.4190204362350545,9.258498217214758,0.7559145643774623,2.9482805610131777
743,0.7306219213948162,279.40307466953686,304.620953180833,578.7263677007961,-29.81308813440439,103.9847263291091,328.5674549514407,343.23856835368815,9.778021604886707,8.93205898325844,4.963738510261836,4.5996431882570885
744,2.825483695597673,597.6066677145052,290.1437656527539,312.58649825612736,-7.7335437792072526,174.09126161710972,259.6754631533309,272.9476146312319,3.1726199789620235,4.022632794108065,2.2299162187871975,2.2789468947695064
745,0.46798712287738997,1552.9882232320258,259.9261044019298,861.7124696023957,-11.399337736544766,139.2203231599134,354.97522194391905,340.267407072946,9.725881477782995,0.17092337368033306,2.8084659739150606,0.40673533295097597
746,2.6847425657492106,294.69350401445183,228.74208584784594,316.08769179151886,-5.577815905777843,137.18049271968377,238.7819476127082,251.93551134662368,3.281823536833032,5.343701684510046,1.9453827889851747,2.3934797204931395
747,1.9736865182472834,64.94042508109851,262.168506549418,384.4464748833162,-12.458738434321859,108.84067597109215,306.86032316913895,334.58481345943136,3.234268340999483,11.75661729289192,2.837136446863247,4.501770114791256
748,1.7382595057456616,271.0613530288445,261.17885452933626,589.3758908862403,-7.012563428580769,144.25730285165736,321.2736648290661,321.8183371312098,2.7119763713715077,6.8488572210669645,1.1173382413042159,2.1456775400447134
749,0.6810592369330459,155.96029236219584,167.9722938349799,273.315955824128,-30.337129543017394,129.69950301071069,364.5373908678521,374.02732762769176,3.650323819780306,1.9062832148213489,1.7136230800138104,2.1178058810628593
750,0.5391134616161488,654.086398798881,280.9665824241358,458.07942278036586,-3.9292292013845476,202.5986165409824,366.8796008056214,364.2816766730755,5.021502974619767,1.0852469483389875,2.4492074141137006,1.5484154610667602
751,2.98304216244724,287.7855020487003,283.61746845582786,286.0664706757113,7.596348478884973,212.96076773937654,224.2105721594287,228.17980970143094,2.7399647835899286,3.840703123509769,0.8301285947070987,1.379736984899192
752,1.5429617943536096,569.1397318995996,288.2628983452198,597.2043304734349,-16.333841216152205,139.5017769630661,277.9306249505442,281.3463362443566,6.038826390165015,1.544302792338684,2.706318534490155,1.8512063123513371
753,0.592200641336353,1083.797953214239,292.160561117198,713.6668428220415,-13.344253040518197,171.07079928282093,285.93725421194665,299.3455539146376,3.180669370291602,2.3984673406842925,0.8000287351439432,0.5735385747863302
754,1.1359365034838405,361.6008023044558,304.8972585952317,469.4121494446287,-5.7472370571877995,197.27286197133552,306.8215470649325,296.4976282819519,5.9741280325875605,3.4126259318395045,1.0661394808614717,0.9680019809910412
755,1.6077487716452676,117.27687576848041,280.8670967049111,458.85919066957365,-8.800420912762235,185.35904741652948,302.6109672280763,303.08271555600413,2.9698314217027986,3.8678279032869254,1.9548700291823282,2.313527696063998
757,0.994983107650302,336.3726104125378,179.3220620174007,286.20579690389457,-34.99587266059496,92.99960758198061,329.4053669172759,400.0162919290569,1.8746289745648381,3.6663317162943763,0.6269618272237307,1.4224952513423863
758,2.719673273569807,97.80620824463858,275.97113982982916,279.60700530702576,2.0392033692787948,151.33650946819637,249.60564588875593,277.0066287035932,0.6011421925801543,9.014068900180105,1.1506080085189325,3.566330463287901
759,0.3473697340196469,211.43972906790486,241.56435977386386,620.1291534225717,-30.156768755404393,137.3960850369608,380.5879561922183,431.97120008906734,1.752873377470329,0.4213983406276327,1.1435298843668502,1.8901169450143769
761,1.5509481591215692,422.3869163917186,301.04326448769285,746.8066324163033,-1.6572793805162256,148.83772863749945,295.8613132189146,295.0391890830974,8.446249648205868,6.979057226826246,3.6371251368040687,3.060228522161456
762,2.2699369619773666,67.27587930196592,221.3725839440526,276.0416543803702,-3.288800085170589,153.00933551438996,275.4770819079293,280.61786736466235,1.9125220761319506,10.442080737736454,2.32783763475959,4.424216257181907
763,1.5284406843542557,412.14077548716756,230.17466612121922,567.9251573815792,-14.729273437626702,124.87706493824703,315.17570975437934,301.76964109120047,1.7723426998286622,0.38379348261400015,0.7390376675102117,0.8894558883331525
764,1.177679868558776,670.4846204043118,282.587149645318,525.8995793670792,-13.929164972829398,162.801583313347,289.57971706552775,281.0885018617646,5.795478940639424,2.831540027647369,4.068525824504388,3.440255706817327
765,2.401014695191557,112.73365639285657,276.50644196739825,365.9923483144099,-10.813892617896972,147.27602043336242,296.38230465653356,291.73956985470693,6.100220664853329,6.489432832718495,2.2662344436969604,2.1646225561739225
766,0.4432989877663771,112.86772452331815,325.8429462265813,869.3366106535639,-10.097778266572437,188.74669719669677,318.7872838743182,312.5682120488317,7.947463258407888,7.873329012336264,3.2104498856556973,3.2486990387734007
768,0.3901246496528139,1213.7661421629696,278.58930026516947,457.2067822129858,-15.22465367995748,148.77394428952914,317.85173397646554,325.1785541351146,7.761393795556518,6.901200660167767,3.680248017323508,3.2103801542604447
770,0.20702091179787185,337.1424362126836,241.68388363260848,368.571470829141,-8.385690409177062,174.06644827247646,315.5699007636264,305.1579289573767,5.656648402525966,4.739484720603154,2.6415774588715872,3.07747975937961
771,2.3701208212991416,499.2904099558895,210.56538699450329,250.27662381886475,-4.2507992903972,156.79556993668618,273.976736619883,292.19139266523194,0.9104125836758685,7.9145712546867895,2.144132344421786,3.842360667775925
